timestamps,open,high,low,close,volume,amount,$factor
2018-02-07,28.807026,28.962263,27.287056,27.343868,441396.06,12069476.0,0.2000244
2018-02-08,27.294582,28.72693,27.294582,28.046364,416996.84,11695245.0,0.20002413
2018-02-09,27.206636,27.602331,26.326422,27.343868,527826.94,14432830.0,0.2000244
2018-02-12,27.646658,28.226797,27.414602,27.90592,320859.12,8953869.0,0.20002408
2018-02-13,28.207623,28.599716,28.186815,28.48609,266913.62,7603325.5,0.20002419
2018-02-14,28.806995,28.806995,28.495722,28.744982,153244.39,4405007.0,0.20002429
2018-02-22,29.099058,29.767221,28.93662,29.705206,253792.66,7538963.0,0.20002426
2018-02-23,29.887213,30.269707,29.487116,29.706371,190770.83,5667109.0,0.20002414
2018-02-26,29.882479,30.089329,29.327944,29.747644,218264.61,6492858.0,0.20002437
2018-02-27,29.96722,30.247288,29.495905,29.526314,212982.03,6288574.5,0.2000241
2018-02-28,29.287058,29.699156,28.766933,29.031797,241624.23,7014786.0,0.2000241
2018-03-01,29.1271,29.881285,28.95786,29.686037,223945.94,6648067.5,0.20002438
2018-03-02,29.52716,29.74961,29.20708,29.463545,129943.74,3828603.2,0.20002425
2018-03-05,29.53433,29.687164,28.688124,28.811354,186151.03,5363263.0,0.20002414
2018-03-06,29.007057,29.111082,27.891987,28.737392,322812.53,9276790.0,0.20002434
2018-03-07,28.606976,28.967062,28.366516,28.408525,172958.61,4913499.0,0.20002438
2018-03-08,28.566965,28.967062,28.326906,28.91745,176724.95,5110435.0,0.20002438
2018-03-09,29.10906,29.30991,28.94702,29.135067,150836.7,4394637.5,0.20002426
2018-03-12,29.189095,29.363935,28.917828,28.96504,199417.81,5776145.0,0.2000243
2018-03-13,28.927004,29.07104,28.40688,28.420881,192862.1,5481310.5,0.20002422
2018-03-14,28.393644,29.130224,28.295624,29.08221,186756.28,5431285.5,0.20002411
2018-03-15,29.127913,29.887299,29.127913,29.866095,280709.66,8383701.0,0.20002443
2018-03-16,29.911236,30.166498,29.562353,29.601162,179255.9,5306183.0,0.2000242
2018-03-19,29.765991,30.166887,29.567142,30.14648,193309.55,5827602.5,0.20002416
2018-03-20,30.007221,30.087238,29.607124,29.916399,144368.62,4318989.5,0.20002407
2018-03-21,30.011683,30.13171,29.607183,29.6872,133697.33,3969099.5,0.20002426
2018-03-22,29.767162,29.9272,28.967371,29.05019,187412.3,5444363.0,0.20002407
2018-03-23,28.046804,28.946623,28.009995,28.4493,262701.97,7473687.5,0.20002426
2018-03-26,28.326881,28.609348,28.08202,28.546534,231252.47,6601456.5,0.20002429
2018-03-27,28.927042,29.042269,28.166857,28.596563,237713.27,6797782.5,0.20002435
2018-03-28,28.005552,28.12678,26.766453,27.288578,567630.2,15489821.0,0.20002411
2018-03-29,27.294674,27.920828,26.342842,27.570742,395361.47,10900409.0,0.20002446
2018-03-30,27.446682,27.746756,27.201822,27.35146,182679.16,4996541.5,0.20002435
2018-04-02,27.206562,27.64667,26.970907,27.208965,160176.08,4358225.5,0.20002413
2018-04-03,27.126528,27.486614,27.022102,27.122927,201153.7,5455877.0,0.20002407
2018-04-04,27.286621,28.024,27.221807,27.76714,284422.03,7897586.0,0.20002428
2018-04-09,27.890707,28.223988,27.61264,27.938717,154146.72,4306661.5,0.20002405
2018-04-10,28.198807,28.346842,27.945145,28.327639,160196.9,4538000.0,0.20002414
2018-04-11,28.406914,28.59816,28.127644,28.221268,128600.25,3629262.0,0.20002434
2018-04-12,28.166824,28.282051,27.695509,27.77473,153549.45,4264794.5,0.20002423
2018-04-13,27.946812,28.046837,27.409882,27.4811,137730.81,3784994.2,0.20002438
2018-04-16,27.229809,27.480669,27.086576,27.261818,164678.36,4489431.5,0.20002428
2018-04-17,27.406689,27.421892,26.630499,26.654505,175842.34,4686990.5,0.20002441
2018-04-18,26.84656,26.84656,25.806305,26.23201,313044.75,8211793.0,0.20002444
2018-04-19,26.40038,27.206575,26.272749,27.204975,221011.14,6012602.5,0.20002417
2018-04-20,27.246645,27.766775,26.735722,26.816942,207533.08,5565402.5,0.2000244
2018-04-23,26.646837,27.219776,26.646837,26.966913,163276.28,4403057.5,0.20002416
2018-04-24,27.046541,27.746708,27.00653,27.601875,236384.22,6524647.5,0.20002419
2018-04-25,27.566656,27.686687,27.3274,27.645477,126245.85,3490126.8,0.20002416
2018-04-26,27.686712,27.697916,26.926527,27.135778,175218.25,4754683.5,0.20002425
2018-04-27,27.416655,27.541084,26.20636,26.507633,289540.9,7675044.0,0.20002428
2018-05-02,26.406435,26.766123,25.808691,26.719711,351252.75,9385372.0,0.20002438
2018-05-03,26.646517,26.95379,26.326437,26.84176,181610.45,4874744.5,0.20002446
2018-05-04,26.845741,26.999779,26.42924,26.521261,186856.44,4955668.5,0.20002437
2018-05-07,26.404394,28.082003,26.317175,27.933565,427905.3,11952921.0,0.20002423
2018-05-08,27.927946,28.492083,27.927946,28.36005,312451.4,8861138.0,0.20002416
2018-05-09,28.370083,28.498913,27.891567,28.084812,161635.69,4539508.0,0.20002426
2018-05-10,28.14686,28.646982,28.14686,28.574564,196445.05,5613331.5,0.20002438
2018-05-11,28.75456,29.227072,28.634928,28.727753,195684.56,5621577.5,0.2000242
2018-05-14,28.967077,29.727262,28.967077,29.703657,255042.39,7575691.5,0.20002444
2018-05-15,29.847267,29.864872,29.36715,29.72964,190255.83,5656237.0,0.20002435
2018-05-16,29.607172,29.833628,29.338308,29.38792,153957.34,4524486.0,0.20002423
2018-05-17,29.411943,29.507166,28.967033,29.102268,142572.33,4149178.2,0.20002429
2018-05-18,28.966597,29.64716,28.854568,29.579943,146258.19,4326309.0,0.20002416
2018-05-21,29.767176,29.899206,29.306265,29.399889,145280.39,4271227.5,0.20002411
2018-05-22,29.41593,29.600773,29.207878,29.589972,84984.5,2514689.0,0.20002423
2018-05-23,29.60718,29.60718,28.950222,28.958225,141326.4,4092562.0,0.20002426
2018-05-24,28.806976,29.15346,28.526907,28.622929,152063.28,4352496.5,0.20002422
2018-05-25,28.486876,29.087023,28.486876,28.681324,132541.3,3801460.0,0.20002414
2018-05-28,28.72694,29.63356,28.611712,29.623156,214000.3,6339364.0,0.20002416
2018-05-29,29.55919,30.007301,29.258318,29.26432,204076.52,5972160.5,0.20002434
2018-05-30,29.095837,29.499136,28.808968,29.041824,185713.03,5393445.0,0.20002419
2018-05-31,29.217064,30.072073,29.216665,30.052465,359220.9,10795474.0,0.20002419
2018-06-01,30.052437,30.206472,29.557516,29.811579,180866.38,5391912.0,0.20002408
2018-06-04,30.101288,31.323586,29.842424,31.286375,368985.16,11544208.0,0.20002422
2018-06-05,31.467577,31.795656,31.096685,31.52959,263116.7,8295961.5,0.20002408
2018-06-06,31.527643,32.04577,31.29959,31.437622,244817.7,7696486.5,0.20002425
2018-06-07,31.606861,31.829716,31.163555,31.246374,195815.16,6118513.5,0.20002425
2018-06-08,31.207623,31.443678,30.807526,31.125603,174770.95,5439851.5,0.20002443
2018-06-11,31.049541,31.447636,30.740665,31.036737,182715.56,5670895.0,0.20002429
2018-06-12,31.127546,32.147793,31.067532,31.975355,276401.88,8838048.0,0.20002425
2018-06-13,32.00779,32.112614,31.56288,31.620893,176200.4,5571614.5,0.20002434
2018-06-14,31.607641,31.759676,31.014698,31.452803,180776.2,5685918.0,0.20002417
2018-06-15,31.819744,32.04115,31.651014,31.825092,156301.36,4974305.0,0.2028628
2018-06-19,31.646921,31.646921,30.330015,30.371168,296731.8,9012092.0,0.20286287
2018-06-20,30.494637,31.482313,30.494637,31.42429,225955.66,7100496.0,0.20286289
2018-06-21,31.491304,32.05387,31.225864,31.248499,193148.14,6035589.5,0.20286268
2018-06-22,31.0296,31.564592,30.864986,31.545252,142238.05,4486935.0,0.2028628
2018-06-25,31.523388,32.057148,31.47812,31.50528,162347.1,5114790.5,0.20286264
2018-06-26,31.495092,31.68316,30.741571,31.062569,229603.19,7132065.0,0.20286295
2018-06-27,30.947256,31.153023,29.671505,29.730768,282447.25,8397374.0,0.20286268
2018-06-28,29.383518,29.589287,28.68391,29.257177,250582.64,7331341.0,0.20286298
2018-06-29,29.31347,30.136536,29.013054,30.101969,162322.95,4886240.5,0.20286268
2018-07-02,30.227974,30.42592,28.930819,29.28268,185140.33,5421405.0,0.20286293
2018-07-03,29.209036,29.45678,27.911469,28.59832,408340.1,11677841.0,0.20286301
2018-07-04,28.478144,28.80737,28.313528,28.433285,187272.97,5324785.5,0.20286298
2018-07-05,28.807354,29.47404,28.807354,28.905712,232293.8,6714617.5,0.20286292
2018-07-06,29.09538,29.668648,28.776857,29.388391,217667.4,6396895.0,0.20286275
2018-07-09,29.631628,30.036165,29.61928,29.92834,200000.47,5985682.0,0.20286281
2018-07-10,30.000813,30.103697,29.35594,29.867474,143005.27,4271206.0,0.20286295
2018-07-11,29.218885,29.79503,28.898712,29.613132,119679.1,3544073.0,0.2028629
2018-07-12,29.548073,30.501595,29.548073,30.35221,198015.83,6010218.0,0.20286277
2018-07-13,30.548084,30.786774,30.252604,30.74109,142495.58,4380469.5,0.20286272
2018-07-16,30.959635,31.445654,30.90737,31.057579,160082.94,4971788.5,0.20286278
2018-07-17,31.153101,31.153101,30.289705,30.553495,137068.06,4187908.5,0.20286293
2018-07-18,30.55346,30.852234,30.247692,30.348104,120878.29,3668427.0,0.20286281
2018-07-19,30.412268,30.615976,30.24848,30.492517,89116.93,2717399.5,0.2028627
2018-07-20,30.515175,30.582253,29.959604,30.499949,150587.03,4592896.5,0.20286277
2018-07-23,30.288815,30.500753,29.630774,30.12708,177311.5,5341878.0,0.20286271
2018-07-24,30.152266,30.753927,29.7539,30.675735,206092.8,6322048.0,0.20286298
2018-07-25,30.739487,30.860067,30.453882,30.610264,107185.125,3280965.0,0.20286286
2018-07-26,30.819668,30.819668,30.215952,30.273153,113708.766,3442323.0,0.20286264
2018-07-27,30.288877,30.63045,30.041956,30.39423,103092.27,3133410.2,0.20286292
2018-07-30,30.408197,30.480629,29.424633,29.597889,207882.62,6152887.0,0.20286284
2018-07-31,29.642733,29.954676,29.597876,29.895412,101957.875,3048072.8,0.2028628
2018-08-01,30.099482,30.136518,29.387941,29.422098,124408.73,3660365.8,0.20286262
2018-08-02,29.464542,29.464542,28.308546,28.636126,271126.25,7764005.5,0.20286281
2018-08-03,28.601538,28.601538,27.827854,27.942675,233344.92,6520281.0,0.20286274
2018-08-06,27.860798,28.148872,27.253788,27.559555,223047.89,6147100.5,0.20286281
2018-08-07,27.667427,28.306538,27.244371,28.24275,192669.89,5441527.5,0.202863
2018-08-08,28.273209,28.354692,27.649736,27.828753,146332.44,4072249.2,0.20286301
2018-08-09,27.613863,28.580965,27.577646,28.47314,169995.47,4840305.0,0.20286275
2018-08-10,28.473202,28.592134,28.157145,28.279783,117407.68,3320263.8,0.20286296
2018-08-13,28.107712,28.107712,27.436092,27.952154,170412.77,4763404.0,0.2028628
2018-08-14,27.952122,28.169413,27.717138,27.98957,106953.28,2993576.5,0.20286268
2018-08-15,27.97599,27.984222,27.202309,27.276384,172516.16,4705617.0,0.20286268
2018-08-16,26.831942,27.51097,26.3381,26.685434,295470.0,7884745.5,0.20286272
2018-08-17,27.058353,27.058353,25.927048,26.12664,229586.34,5998320.0,0.20286298
2018-08-20,26.02743,26.566538,25.385847,26.535261,240814.62,6390079.0,0.20286286
2018-08-21,26.626162,27.667337,26.626162,27.634005,257558.58,7117375.0,0.20286267
2018-08-22,27.61387,27.704405,27.284641,27.478064,101918.695,2800528.5,0.20286278
2018-08-23,27.642656,27.9225,27.374338,27.581339,134856.08,3719511.2,0.20286271
2018-08-24,27.531528,27.531528,27.015467,27.173494,128610.46,3494795.8,0.20286265
2018-08-27,27.24348,28.28466,27.24348,28.28466,236696.6,6694883.0,0.20286275
2018-08-28,28.519281,28.55138,27.924616,28.02544,160151.98,4488330.0,0.20286292
2018-08-29,28.066515,28.349648,27.94717,28.224955,135086.64,3812814.2,0.20286264
2018-08-30,28.322124,28.502787,27.943512,28.000715,166557.55,4663730.5,0.2028628
2018-08-31,27.82995,27.860815,27.01717,27.127872,290742.84,7887235.0,0.20286287
2018-09-03,26.832016,27.47689,26.782635,27.416807,148769.56,4078786.5,0.20286301
2018-09-04,27.441088,27.819698,27.22709,27.780191,106182.39,2949767.2,0.20286301
2018-09-05,27.778467,27.860361,27.037708,27.070219,142872.08,3867578.5,0.20286272
2018-09-06,26.831947,27.130718,26.338106,26.502718,208863.3,5535445.0,0.20286274
2018-09-07,26.564491,27.080145,26.549677,26.7896,144137.05,3861374.0,0.2028629
2018-09-10,26.840183,26.906437,26.366917,26.535646,104514.99,2773373.0,0.20286275
2018-09-11,26.567402,26.78963,26.364103,26.585098,96108.55,2555055.2,0.20286301
2018-09-12,26.46162,26.538578,25.84473,25.926626,202882.64,5260062.5,0.20286295
2018-09-13,26.255861,26.420477,25.5151,26.008116,235198.95,6117081.5,0.20286298
2018-09-14,26.090393,26.74062,25.866108,26.457481,201614.97,5334224.5,0.20286286
2018-09-17,26.543947,26.871529,26.381804,26.577282,143510.38,3814115.8,0.20286302
2018-09-18,26.461596,27.49043,26.429497,27.43693,186622.05,5120336.0,0.20286286
2018-09-19,27.432022,28.231218,27.408154,28.042738,237706.47,6665940.0,0.20286296
2018-09-20,28.19827,28.268234,27.87563,27.924603,135655.58,3788128.0,0.20286287
2018-09-21,28.06653,28.8077,27.984634,28.8077,210079.05,6051894.0,0.20286268
2018-09-25,28.601559,29.044779,28.529951,28.684689,151037.6,4332466.5,0.20286281
2018-09-26,28.893738,30.152208,28.889214,29.83327,356338.25,10630735.0,0.20286278
2018-09-27,29.939,29.959574,29.441044,29.794962,199684.5,5949592.0,0.20286267
2018-09-28,29.90607,30.173565,29.58425,30.041876,172973.19,5196439.0,0.20286265
2018-10-08,29.44152,29.589258,28.237375,28.237375,407886.44,11517642.0,0.20286289
2018-10-09,28.268192,28.754213,28.227037,28.601534,198276.11,5671001.0,0.20286272
2018-10-10,28.69453,28.724985,27.559935,27.610556,311038.94,8587958.0,0.2028627
2018-10-11,26.132753,27.529085,26.132753,26.543467,451447.88,11982992.0,0.20286275
2018-10-12,26.790764,27.682968,26.77348,27.49037,268519.44,7381698.5,0.20286264
2018-10-15,27.551722,27.652958,27.16241,27.445133,175524.1,4817282.0,0.20286275
2018-10-16,27.407263,27.964891,27.243885,27.455,130105.72,3572052.5,0.20286272
2018-10-17,27.778475,27.873127,26.745527,27.396572,212345.89,5817549.5,0.20286275
2018-10-18,27.16116,27.16116,26.542625,26.582544,257100.34,6834381.5,0.2028627
2018-10-19,26.255842,27.778517,26.135674,27.572748,375620.1,10356878.0,0.2028629
2018-10-22,27.778505,28.890469,27.778505,28.519266,360384.2,10277893.0,0.20286286
2018-10-23,28.354599,28.354599,26.13232,26.409695,606877.2,16027441.0,0.20286267
2018-10-24,25.848843,26.74969,25.515089,26.214287,375193.34,9835426.0,0.20286293
2018-10-25,25.515089,25.617971,25.045116,25.473934,372509.56,9489284.0,0.20286293
2018-10-26,25.473875,25.720795,25.020367,25.10761,272733.16,6847678.0,0.2028627
2018-10-29,22.59685,22.59685,22.59685,22.59685,241917.33,5466569.5,0.2028627
2018-10-30,20.988203,22.346264,20.947872,21.56435,1007560.8,21727394.0,0.20286286
2018-10-31,21.687777,22.840067,21.48201,22.589031,477588.16,10788254.0,0.2028627
2018-11-01,22.840115,24.095291,22.68579,23.16934,483610.94,11204946.0,0.2028629
2018-11-02,24.074665,24.691963,23.549547,24.687847,439494.12,10850164.0,0.2028627
2018-11-05,24.403934,24.403934,23.530247,23.696096,372256.78,8821033.0,0.20286287
2018-11-06,23.621965,23.62855,22.963924,23.292738,224615.73,5231915.5,0.20286264
2018-11-07,23.41626,23.661123,23.128597,23.309261,187849.92,4378643.0,0.2028629
2018-11-08,23.621977,23.745436,23.375057,23.471355,166436.42,3906488.5,0.20286268
2018-11-09,23.343029,23.41628,23.128208,23.128208,119966.78,2774616.8,0.202863
2018-11-12,22.757801,22.807184,22.091118,22.716648,334335.28,7594977.0,0.20286287
2018-11-13,22.474646,23.457386,22.346247,23.457386,327458.03,7681309.5,0.20286278
2018-11-14,23.455803,23.455803,22.73932,22.844263,205886.83,4703333.0,0.20286305
2018-11-15,22.996483,23.243402,22.860676,23.033522,151991.36,3500896.2,0.20286284
2018-11-16,23.086979,23.292746,22.964754,23.045826,142652.12,3287536.0,0.20286267
2018-11-19,23.058172,23.539665,23.0092,23.417028,178343.56,4176276.2,0.20286267
2018-11-20,23.251606,23.375067,23.04584,23.111685,132815.23,3069583.8,0.20286272
2018-11-21,22.79896,23.412146,22.78579,23.2393,133623.73,3105322.0,0.2028629
2018-11-22,23.257847,23.34756,22.9636,23.231098,104569.73,2429269.5,0.20286302
2018-11-23,23.210514,23.346321,22.918325,22.918325,99210.85,2273746.5,0.202863
2018-11-26,22.96353,23.054068,22.71661,22.721138,94251.87,2141509.8,0.20286271
2018-11-27,22.7166,22.83965,22.490257,22.556103,99741.47,2249778.8,0.20286267
2018-11-28,22.669334,23.012554,22.449163,22.922426,136732.38,3134237.8,0.20286293
2018-11-29,23.293968,23.449116,22.59354,22.700127,222167.36,5043227.0,0.2028626
2018-11-30,22.92238,23.411694,22.757767,23.251606,241594.2,5617453.0,0.20286272
2018-12-03,24.239328,24.897783,24.06525,24.7414,411187.44,10173353.0,0.2028629
2018-12-04,24.815084,24.86735,24.486269,24.783808,155148.45,3845169.5,0.202863
2018-12-05,24.58908,25.370993,24.486197,25.10761,205006.6,5147225.5,0.2028627
2018-12-06,24.692024,24.938122,24.295307,24.354567,186126.02,4533018.5,0.20286295
2018-12-07,24.51091,24.645071,24.06234,24.156992,132314.42,3196318.5,0.20286278
2018-12-10,23.704292,24.177555,23.629395,23.754911,121464.8,2885385.5,0.20286272
2018-12-11,23.74545,24.138462,23.74545,23.991957,80431.73,1929714.5,0.20286274
2018-12-12,24.230614,24.247488,23.984106,24.239256,98202.13,2380346.8,0.2028626
2018-12-13,24.28041,24.975077,24.263948,24.76396,199146.66,4931660.0,0.2028626
2018-12-14,24.610065,24.68373,24.362734,24.40224,121039.914,2953645.0,0.20286268
2018-12-17,24.386267,24.526188,24.075148,24.301903,122722.484,2982390.0,0.202863
2018-12-18,24.110962,24.34389,24.074747,24.319199,94754.47,2304352.8,0.20286304
2018-12-19,24.239279,24.321173,23.705519,23.77836,126765.35,3014272.2,0.2028627
2018-12-20,23.713326,23.930614,23.411673,23.642542,132804.05,3139825.2,0.20286264
2018-12-21,23.498524,23.599348,23.136786,23.350782,151040.23,3526907.8,0.20286271
2018-12-24,23.18993,23.494877,22.963587,23.37512,94200.836,2201955.8,0.20286296
2018-12-25,23.137232,23.35452,22.7829,23.28415,131087.88,3052269.8,0.20286286
2018-12-26,23.202658,23.39155,22.963556,23.049154,88070.35,2029947.1,0.20286283
2018-12-27,23.457413,23.533546,23.137241,23.16934,145386.7,3368514.0,0.2028629
2018-12-28,23.181686,24.543861,23.04588,24.280891,313898.56,7621737.0,0.2028629
2019-01-02,25.10273,25.18586,24.486664,24.650042,307037.34,7568483.5,0.20286292
2019-01-03,24.690804,24.760351,24.107658,24.280504,152700.84,3707653.5,0.202863
2019-01-04,24.16855,25.007668,23.952085,24.77433,185758.28,4602037.0,0.20286293
2019-01-07,25.02126,25.185873,24.783394,24.917965,171298.53,4268411.0,0.20286298
2019-01-08,24.918356,25.185854,24.703535,24.88914,142155.77,3538134.8,0.2028629
2019-01-09,25.103142,25.76859,25.064045,25.355412,245940.8,6235930.0,0.20286292
2019-01-10,25.396963,25.7159,25.113829,25.464455,143170.11,3645748.8,0.20286287
2019-01-11,25.7208,26.214642,25.46359,26.168547,191677.45,5015920.5,0.20286271
2019-01-14,26.050013,26.168947,25.578808,25.704327,126434.805,3249921.5,0.20286267
2019-01-15,25.838568,27.22297,25.720871,27.160416,274889.22,7466105.5,0.202863
2019-01-16,27.07885,27.393671,26.897776,27.206425,207448.9,5643943.0,0.20286268
2019-01-17,27.284636,27.560364,26.988333,27.130312,149286.94,4050201.2,0.20286275
2019-01-18,27.366957,28.404022,27.22292,28.132822,338204.8,9514656.0,0.20286281
2019-01-21,28.395746,28.761189,28.061583,28.271465,231939.83,6557279.0,0.20286265
2019-01-22,28.231182,28.231182,27.376017,27.613882,207638.88,5733715.5,0.20286283
2019-01-23,27.458332,27.757927,27.290014,27.394133,165751.44,4540617.0,0.20286286
2019-01-24,27.5851,27.894985,27.353819,27.67564,143719.06,3977517.0,0.20286292
2019-01-25,27.814682,28.185884,27.56982,27.971888,142886.53,3996806.0,0.20286272
2019-01-28,28.148867,28.559578,27.820877,27.860796,177966.94,4958300.5,0.2028628
2019-01-29,27.881327,28.313435,27.49037,28.189976,149572.11,4216434.0,0.20286264
2019-01-30,28.18963,28.240248,27.81966,27.81966,111898.05,3112965.8,0.20286287
2019-01-31,27.984274,28.379345,27.88386,28.379345,180893.48,5133638.5,0.20286287
2019-02-01,28.685526,28.766186,28.379755,28.505684,150449.52,4288666.5,0.20286286
2019-02-11,28.60157,30.02136,28.320904,29.848516,286601.25,8554622.0,0.20286286
2019-02-12,29.753895,29.856367,29.432901,29.544834,172980.95,5110693.5,0.20286296
2019-02-13,29.753895,30.295473,29.51603,30.258024,175867.78,5321411.5,0.20286296
2019-02-14,30.0913,30.604073,30.047678,30.336573,159014.53,4823956.0,0.20286278
2019-02-15,30.242767,30.242767,29.754688,29.827118,114550.195,3416702.2,0.20286286
2019-02-18,30.083055,30.657143,30.083055,30.453434,186066.16,5666353.5,0.20286274
2019-02-19,30.493021,30.556396,29.904526,30.073254,145425.73,4373425.0,0.202863
2019-02-20,30.247692,30.247692,29.468248,29.712698,186738.86,5548515.5,0.20286281
2019-02-21,29.630396,30.061684,29.506937,29.640684,147145.73,4361500.0,0.20286283
2019-02-22,29.506939,29.979792,29.387594,29.877731,127715.7,3815855.5,0.20286284
2019-02-25,30.07284,30.636229,29.547722,30.549395,407282.72,12442240.0,0.20286298
2019-02-26,30.774418,30.831207,29.877277,29.932835,285733.47,8552813.0,0.2028627
2019-02-27,30.165382,31.195036,30.083075,30.482262,325058.47,9908517.0,0.2028628
2019-02-28,30.367025,31.41726,30.32793,31.071161,280910.3,8728210.0,0.20286278
2019-03-01,31.338226,32.511093,31.317652,32.48229,314696.7,10222069.0,0.20286272
2019-03-04,32.71693,32.853966,31.985222,32.176174,416961.16,13416215.0,0.20286293
2019-03-05,32.305397,32.49265,31.930082,32.090576,220989.39,7091677.0,0.20286295
2019-03-06,31.893805,32.078995,31.518488,31.605734,230359.53,7280682.0,0.20286275
2019-03-07,31.36785,31.36785,30.682234,30.807339,296656.47,9139196.0,0.2028627
2019-03-08,30.367006,30.734505,30.192104,30.350544,257687.81,7820965.5,0.20286271
2019-03-11,30.455124,31.562557,30.455124,31.21646,261542.38,8164427.0,0.20286287
2019-03-12,31.433695,31.434107,30.412271,30.6596,258845.08,7936086.5,0.2028627
2019-03-13,30.679836,31.307425,30.679836,31.02964,199944.66,6204210.5,0.20286293
2019-03-14,31.15307,32.305363,31.029608,32.01729,306475.84,9812525.0,0.20286283
2019-03-15,31.934963,32.408226,31.476105,31.988462,258306.19,8262818.0,0.20286277
2019-03-18,32.05026,33.520668,31.976185,33.337948,400855.78,13363709.0,0.20286298
2019-03-19,33.046078,33.24855,32.605736,32.618496,200307.56,6533731.5,0.2028627
2019-03-20,32.51108,33.017265,32.305317,32.62631,153392.03,5004615.5,0.20286268
2019-03-21,32.42881,32.626343,32.161312,32.336216,160568.03,5192162.5,0.20286278
2019-03-22,32.437897,32.92186,32.30538,32.675762,150434.11,4915549.0,0.20286289
2019-03-25,32.346497,32.428802,31.823849,31.9185,183722.52,5864147.5,0.20286277
2019-03-26,32.099586,32.344036,31.445248,31.811512,185325.7,5895491.0,0.2028628
2019-03-27,32.14071,32.670765,31.893791,32.44936,211016.56,6847352.5,0.20286271
2019-03-28,32.652298,33.518578,32.33336,33.20252,283771.78,9421938.0,0.20286287
2019-03-29,34.363,35.666733,34.16423,35.1445,448253.62,15753650.0,0.20286274
2019-04-01,35.39182,35.760143,35.021442,35.35067,300373.62,10618409.0,0.20286271
2019-04-02,35.391476,35.391476,34.406677,34.980354,262379.4,9178125.0,0.2028629
2019-04-03,34.573704,35.051903,34.330486,34.753952,212245.98,7376387.0,0.20286274
2019-04-04,34.56875,35.630505,34.41237,35.59758,274926.66,9786724.0,0.2028627
2019-04-08,37.03801,37.367237,36.631416,37.04624,326584.78,12098739.0,0.20286287
2019-04-09,37.161396,37.375393,36.7297,37.243702,236562.98,8810481.0,0.20286267
2019-04-10,37.161465,39.173862,37.038006,39.01295,334286.84,13041516.0,0.20286286
2019-04-11,39.01332,39.095627,37.266365,38.075027,301201.4,11468252.0,0.20286274
2019-04-12,37.408363,37.860638,37.038395,37.61413,239630.78,9013503.0,0.2028628
2019-04-15,38.313763,38.64299,37.326084,37.326084,224401.05,8376012.5,0.20286287
2019-04-16,37.23969,38.680058,37.088245,38.680058,228841.39,8851598.0,0.20286295
2019-04-17,38.601837,39.322433,38.066845,39.177986,200928.92,7871990.5,0.20286287
2019-04-18,38.906746,39.28824,38.528545,38.910446,96609.74,3759128.2,0.20286277
2019-04-19,38.84713,39.54632,38.326538,39.20105,159614.1,6257040.0,0.20286292
2019-04-22,39.486553,40.284515,38.709167,39.062675,200273.22,7823208.0,0.20286267
2019-04-23,39.136833,40.380486,39.062756,40.122456,240813.17,9662016.0,0.20286287
2019-04-24,40.325317,40.741787,39.145863,39.91872,222943.77,8899630.0,0.20286281
2019-04-25,39.86897,40.082966,39.145905,39.19323,196198.2,7689641.0,0.20286292
2019-04-26,38.94344,39.502304,38.889942,38.889942,213334.58,8296569.5,0.20286295
2019-04-29,38.889923,40.70067,38.478386,39.99983,259151.88,10366031.0,0.2028629
2019-04-30,39.83645,40.534412,39.63521,40.08337,177179.66,7101958.0,0.2028629
2019-05-06,38.08744,38.478397,36.749958,37.28495,665965.4,24830486.0,0.20286293
2019-05-07,36.76146,37.61169,35.812466,36.626476,497071.03,18205960.0,0.20286287
2019-05-08,35.391834,37.11204,35.391834,36.395977,403637.34,14690775.0,0.20286275
2019-05-09,36.009125,36.20954,34.671642,35.342854,451266.5,15949046.0,0.20286272
2019-05-10,36.036278,37.481583,35.728863,37.33096,393898.8,14704621.0,0.20286271
2019-05-13,36.99106,37.489838,36.37952,36.708744,229895.22,8439165.0,0.20286277
2019-05-14,36.42067,37.28489,35.926834,36.485283,295683.25,10788087.0,0.20286277
2019-05-15,36.636295,38.396008,36.636295,38.14909,311167.34,11870751.0,0.20286271
2019-05-16,37.8199,38.354897,37.243755,38.268887,219557.83,8402234.0,0.20286281
2019-05-17,38.14991,38.367195,37.04206,37.31738,245691.34,9168557.0,0.2028627
2019-05-20,37.037983,37.037983,35.844536,36.419037,218906.53,7972365.0,0.2028628
2019-05-21,36.420727,37.449562,35.886555,36.83226,208937.4,7695637.0,0.20286292
2019-05-22,36.83135,37.202553,36.214874,36.5441,157947.14,5772036.5,0.20286268
2019-05-23,36.256115,36.37875,35.236336,35.43305,286196.34,10140809.0,0.20286292
2019-05-24,35.597706,36.420773,35.574657,36.15328,217063.14,7847544.0,0.20286305
2019-05-27,36.177902,36.33799,35.39393,36.173786,193046.22,6983212.5,0.20286286
2019-05-28,36.132267,37.34629,36.01004,36.544212,368587.53,13469741.0,0.202863
2019-05-29,36.544582,38.06479,36.544582,37.52815,323602.62,12144207.0,0.20286287
2019-05-30,37.449543,37.86067,36.676685,37.256126,198396.1,7391470.0,0.20286287
2019-05-31,37.059826,37.325672,36.626476,36.626476,176443.33,6462497.5,0.20286287
2019-06-03,36.70886,37.093643,36.47346,36.70886,169963.11,6239151.5,0.20286308
